QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE
36,Planes,S18_1662,2/17/2003 0:00
43,Planes,S18_1662,4/28/2003 0:00
21,Planes,S18_1662,6/16/2003 0:00
32,Planes,S18_1662,8/10/2003 0:00
38,Planes,S18_1662,10/6/2003 0:00
43,Planes,S18_1662,10/23/2003 0:00
42,Planes,S18_1662,11/8/2003 0:00
32,Planes,S18_1662,11/14/2003 0:00
42,Planes,S18_1662,11/27/2003 0:00
31,Planes,S18_1662,1/12/2004 0:00
49,Planes,S18_1662,2/19/2004 0:00
45,Planes,S18_1662,5/11/2004 0:00
49,Planes,S18_1662,6/24/2004 0:00
41,Planes,S18_1662,7/21/2004 0:00
45,Planes,S18_1662,8/21/2004 0:00
36,Planes,S18_1662,9/15/2004 0:00
39,Planes,S18_1662,10/14/2004 0:00
27,Planes,S18_1662,11/1/2004 0:00
25,Planes,S18_1662,11/10/2004 0:00
41,Planes,S18_1662,11/22/2004 0:00
39,Planes,S18_1662,12/3/2004 0:00
28,Planes,S18_1662,1/31/2005 0:00
25,Planes,S18_1662,3/1/2005 0:00
33,Planes,S18_1662,3/30/2005 0:00
34,Planes,S18_1662,4/1/2005 0:00
24,Planes,S18_1662,5/10/2005 0:00
