QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE
26,Classic Cars,S24_4048,1/31/2003 0:00
44,Classic Cars,S24_4048,4/4/2003 0:00
20,Classic Cars,S24_4048,6/3/2003 0:00
40,Classic Cars,S24_4048,8/1/2003 0:00
23,Classic Cars,S24_4048,9/25/2003 0:00
24,Classic Cars,S24_4048,10/22/2003 0:00
29,Classic Cars,S24_4048,11/6/2003 0:00
49,Classic Cars,S24_4048,11/14/2003 0:00
34,Classic Cars,S24_4048,11/25/2003 0:00
28,Classic Cars,S24_4048,12/9/2003 0:00
37,Classic Cars,S24_4048,2/12/2004 0:00
45,Classic Cars,S24_4048,3/15/2004 0:00
46,Classic Cars,S24_4048,5/5/2004 0:00
22,Classic Cars,S24_4048,7/20/2004 0:00
39,Classic Cars,S24_4048,8/20/2004 0:00
27,Classic Cars,S24_4048,9/8/2004 0:00
36,Classic Cars,S24_4048,10/13/2004 0:00
38,Classic Cars,S24_4048,10/22/2004 0:00
44,Classic Cars,S24_4048,11/5/2004 0:00
31,Classic Cars,S24_4048,11/20/2004 0:00
23,Classic Cars,S24_4048,12/1/2004 0:00
22,Classic Cars,S24_4048,12/15/2004 0:00
28,Classic Cars,S24_4048,1/23/2005 0:00
21,Classic Cars,S24_4048,2/22/2005 0:00
37,Classic Cars,S24_4048,3/15/2005 0:00
31,Classic Cars,S24_4048,5/3/2005 0:00
