QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE
35,Motorcycles,S24_2360,3/3/2003 0:00
32,Motorcycles,S24_2360,5/7/2003 0:00
29,Motorcycles,S24_2360,7/2/2003 0:00
27,Motorcycles,S24_2360,8/25/2003 0:00
27,Motorcycles,S24_2360,10/10/2003 0:00
38,Motorcycles,S24_2360,11/4/2003 0:00
35,Motorcycles,S24_2360,11/11/2003 0:00
42,Motorcycles,S24_2360,11/19/2003 0:00
21,Motorcycles,S24_2360,1/15/2004 0:00
37,Motorcycles,S24_2360,2/21/2004 0:00
26,Motorcycles,S24_2360,4/5/2004 0:00
47,Motorcycles,S24_2360,5/26/2004 0:00
37,Motorcycles,S24_2360,6/30/2004 0:00
46,Motorcycles,S24_2360,8/2/2004 0:00
38,Motorcycles,S24_2360,8/27/2004 0:00
33,Motorcycles,S24_2360,9/30/2004 0:00
24,Motorcycles,S24_2360,10/15/2004 0:00
31,Motorcycles,S24_2360,11/3/2004 0:00
42,Motorcycles,S24_2360,11/16/2004 0:00
32,Motorcycles,S24_2360,11/24/2004 0:00
41,Motorcycles,S24_2360,12/7/2004 0:00
43,Motorcycles,S24_2360,1/6/2005 0:00
20,Motorcycles,S24_2360,2/3/2005 0:00
35,Motorcycles,S24_2360,3/4/2005 0:00
27,Motorcycles,S24_2360,4/8/2005 0:00
